p_id,posterior,prior,likelihood,rule
8,-62.97303477403467,-16.907466048922327,-46.06556872511234,"""lambda x: else_(patternCont_(x), else_(streak_(x, 2), else_(balance_(x, 3), else_(patternCont_(x), '1'))))"""
8,-60.20044605179489,-14.134877326682547,-46.06556872511234,"""lambda x: else_(streak_(x, 2), else_(patternCont_(x), else_(balance_(x, 3), '1')))"""
8,-60.20044605179489,-14.134877326682547,-46.06556872511234,"""lambda x: else_(patternCont_(x), else_(streak_(x, 2), else_(balance_(x, 3), '1')))"""
8,-60.20044605179489,-14.134877326682547,-46.06556872511234,"""lambda x: else_(streak_(x, 2), else_(balance_(x, 3), else_(patternCont_(x), '1')))"""
9,-72.53905959957592,-14.961555899867017,-57.5775036997089,"""lambda x: else_(balance_(x, 2), else_(conform_(x, 4), else_(conform_(x, 3), '1')))"""
9,-72.53905959957592,-14.961555899867017,-57.5775036997089,"""lambda x: else_(balance_(x, 2), else_(conform_(x, 3), else_(conform_(x, 1), '1')))"""
9,-72.53905959957592,-14.961555899867017,-57.5775036997089,"""lambda x: else_(balance_(x, 2), else_(conform_(x, 4), else_(conform_(x, 4), '1')))"""
9,-72.5390595995759,-14.961555899867017,-57.57750369970889,"""lambda x: else_(balance_(x, 2), else_(conform_(x, 3), else_(balance_(x, 4), '1')))"""
9,-71.15276523845603,-13.575261538747126,-57.5775036997089,"""lambda x: else_(balance_(x, 2), else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 7)))))"""
9,-71.15276523845603,-13.575261538747126,-57.5775036997089,"""lambda x: else_(balance_(x, 2), else_(conform_(x, 3), else_(patternCont_(x), invert_(get_(x, 7)))))"""
9,-71.15276523845603,-13.575261538747126,-57.5775036997089,"""lambda x: else_(patternCont_(x), else_(balance_(x, 2), else_(conform_(x, 3), invert_(get_(x, 7)))))"""
9,-68.38017651621624,-10.802672816507345,-57.5775036997089,"""lambda x: else_(balance_(x, 2), else_(conform_(x, 4), '1'))"""
9,-68.38017651621624,-10.802672816507345,-57.5775036997089,"""lambda x: else_(balance_(x, 2), else_(conform_(x, 3), invert_(get_(x, 7))))"""
9,-68.38017651621624,-10.802672816507345,-57.5775036997089,"""lambda x: else_(balance_(x, 2), else_(conform_(x, 3), '1'))"""
10,-58.25453590273957,-12.188967177627235,-46.065568725112335,"""lambda x: else_(patternCont_(x), else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0)))))"""
10,-58.25453590273957,-12.188967177627235,-46.065568725112335,"""lambda x: else_(conform_(x, 3), else_(patternCont_(x), else_(patternCont_(x), invert_(get_(x, 0)))))"""
10,-58.25453590273957,-12.188967177627235,-46.065568725112335,"""lambda x: else_(patternCont_(x), else_(patternCont_(x), else_(conform_(x, 2), invert_(get_(x, 0)))))"""
10,-58.25453590273957,-12.188967177627235,-46.065568725112335,"""lambda x: else_(patternCont_(x), else_(conform_(x, 3), else_(patternCont_(x), invert_(get_(x, 0)))))"""
10,-58.25453590273957,-12.188967177627235,-46.065568725112335,"""lambda x: else_(patternCont_(x), else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0)))))"""
10,-58.25453590273957,-12.188967177627235,-46.065568725112335,"""lambda x: else_(conform_(x, 2), else_(patternCont_(x), else_(patternCont_(x), invert_(get_(x, 0)))))"""
10,-55.48194718049979,-9.416378455387454,-46.065568725112335,"""lambda x: else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))"""
10,-55.48194718049979,-9.416378455387454,-46.065568725112335,"""lambda x: else_(conform_(x, 3), else_(patternCont_(x), invert_(get_(x, 0))))"""
10,-55.48194718049979,-9.416378455387454,-46.065568725112335,"""lambda x: else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 0))))"""
10,-55.48194718049979,-9.416378455387454,-46.065568725112335,"""lambda x: else_(patternCont_(x), else_(conform_(x, 2), invert_(get_(x, 0))))"""
11,-34.403987380362,-11.362288604442766,-23.04169877591923,"""lambda x: else_(streak_(x, 1), else_(conform_(x, 2), invert_(get_(x, 7))))"""
11,-33.844371592426576,-10.802672816507345,-23.04169877591923,"""lambda x: else_(conform_(x, 2), else_(balance_(x, 1), invert_(get_(x, 7))))"""
11,-33.844371592426576,-10.802672816507345,-23.04169877591923,"""lambda x: else_(conform_(x, 2), else_(conform_(x, 2), invert_(get_(x, 7))))"""
11,-33.844371592426576,-10.802672816507345,-23.04169877591923,"""lambda x: else_(conform_(x, 1), else_(conform_(x, 2), invert_(get_(x, 7))))"""
11,-33.844371592426576,-10.802672816507345,-23.04169877591923,"""lambda x: else_(conform_(x, 2), else_(conform_(x, 1), invert_(get_(x, 7))))"""
11,-33.844371592426576,-10.802672816507345,-23.04169877591923,"""lambda x: else_(conform_(x, 2), else_(balance_(x, 2), invert_(get_(x, 7))))"""
11,-33.844371592426576,-10.802672816507345,-23.04169877591923,"""lambda x: else_(balance_(x, 1), else_(conform_(x, 2), invert_(get_(x, 7))))"""
11,-32.45807723130668,-9.416378455387454,-23.04169877591923,"""lambda x: else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 7))))"""
11,-32.45807723130668,-9.416378455387454,-23.04169877591923,"""lambda x: else_(patternCont_(x), else_(conform_(x, 2), invert_(get_(x, 7))))"""
11,-29.6854885090669,-6.643789733147672,-23.04169877591923,"""lambda x: else_(conform_(x, 2), invert_(get_(x, 7)))"""
12,-34.403987380362004,-11.362288604442766,-23.041698775919237,"""lambda x: else_(conform_(x, 2), else_(streak_(x, 0), invert_(get_(x, 7))))"""
12,-33.84437159242658,-10.802672816507345,-23.041698775919237,"""lambda x: else_(conform_(x, 2), else_(conform_(x, 2), invert_(get_(x, 7))))"""
12,-33.84437159242658,-10.802672816507345,-23.041698775919237,"""lambda x: else_(conform_(x, 2), else_(balance_(x, 2), invert_(get_(x, 7))))"""
12,-33.84437159242658,-10.802672816507345,-23.041698775919237,"""lambda x: else_(conform_(x, 2), else_(conform_(x, 1), invert_(get_(x, 7))))"""
12,-33.84437159242658,-10.802672816507345,-23.041698775919237,"""lambda x: else_(balance_(x, 1), else_(conform_(x, 2), invert_(get_(x, 7))))"""
12,-33.84437159242658,-10.802672816507345,-23.041698775919237,"""lambda x: else_(conform_(x, 2), else_(balance_(x, 1), invert_(get_(x, 7))))"""
12,-33.84437159242658,-10.802672816507345,-23.041698775919237,"""lambda x: else_(conform_(x, 1), else_(conform_(x, 2), invert_(get_(x, 7))))"""
12,-32.45807723130669,-9.416378455387454,-23.041698775919237,"""lambda x: else_(patternCont_(x), else_(conform_(x, 2), invert_(get_(x, 7))))"""
12,-32.45807723130669,-9.416378455387454,-23.041698775919237,"""lambda x: else_(conform_(x, 2), else_(patternCont_(x), invert_(get_(x, 7))))"""
12,-29.685488509066907,-6.643789733147672,-23.041698775919237,"""lambda x: else_(conform_(x, 2), invert_(get_(x, 7)))"""
13,-59.64083026385947,-13.575261538747126,-46.06556872511234,"""lambda x: else_(conform_(x, 2), else_(conform_(x, 3), else_(patternCont_(x), '1')))"""
13,-59.64083026385947,-13.575261538747126,-46.06556872511234,"""lambda x: else_(conform_(x, 3), else_(balance_(x, 3), else_(patternCont_(x), '1')))"""
13,-59.64083026385947,-13.575261538747126,-46.06556872511234,"""lambda x: else_(conform_(x, 3), else_(conform_(x, 3), else_(patternCont_(x), '1')))"""
13,-59.64083026385947,-13.575261538747126,-46.06556872511234,"""lambda x: else_(conform_(x, 3), else_(conform_(x, 2), else_(patternCont_(x), '1')))"""
13,-59.64083026385947,-13.575261538747126,-46.06556872511234,"""lambda x: else_(conform_(x, 3), else_(balance_(x, 2), else_(patternCont_(x), '1')))"""
13,-58.254535902739576,-12.188967177627235,-46.06556872511234,"""lambda x: else_(conform_(x, 3), else_(patternCont_(x), else_(patternCont_(x), '1')))"""
13,-58.254535902739576,-12.188967177627235,-46.06556872511234,"""lambda x: else_(patternCont_(x), else_(patternCont_(x), else_(conform_(x, 3), '1')))"""
13,-58.254535902739576,-12.188967177627235,-46.06556872511234,"""lambda x: else_(patternCont_(x), else_(conform_(x, 3), else_(patternCont_(x), '1')))"""
13,-55.481947180499795,-9.416378455387454,-46.06556872511234,"""lambda x: else_(conform_(x, 3), else_(patternCont_(x), '1'))"""
13,-55.481947180499795,-9.416378455387454,-46.06556872511234,"""lambda x: else_(patternCont_(x), else_(conform_(x, 3), '1'))"""
14,-22.33243661783002,-10.802672816507345,-11.529763801322677,"""lambda x: else_(balance_(x, 4), else_(balance_(x, 4), invert_(get_(x, 0))))"""
14,-22.33243661783002,-10.802672816507345,-11.529763801322677,"""lambda x: else_(balance_(x, 4), else_(conform_(x, 1), invert_(get_(x, 0))))"""
14,-22.33243661783002,-10.802672816507345,-11.529763801322677,"""lambda x: else_(balance_(x, 3), else_(balance_(x, 4), invert_(get_(x, 0))))"""
14,-22.33243661783002,-10.802672816507345,-11.529763801322677,"""lambda x: else_(balance_(x, 4), else_(conform_(x, 4), invert_(get_(x, 0))))"""
14,-22.33243661783002,-10.802672816507345,-11.529763801322677,"""lambda x: else_(balance_(x, 4), else_(conform_(x, 3), invert_(get_(x, 0))))"""
14,-22.33243661783002,-10.802672816507345,-11.529763801322677,"""lambda x: else_(balance_(x, 4), else_(balance_(x, 2), invert_(get_(x, 0))))"""
14,-22.33243661783002,-10.802672816507345,-11.529763801322677,"""lambda x: else_(balance_(x, 4), else_(balance_(x, 1), invert_(get_(x, 0))))"""
14,-22.33243661783002,-10.802672816507345,-11.529763801322677,"""lambda x: else_(balance_(x, 4), else_(balance_(x, 3), invert_(get_(x, 0))))"""
14,-22.33243661783002,-10.802672816507345,-11.529763801322677,"""lambda x: else_(balance_(x, 4), else_(conform_(x, 2), invert_(get_(x, 0))))"""
14,-18.17355353447035,-6.643789733147672,-11.529763801322677,"""lambda x: else_(balance_(x, 4), invert_(get_(x, 0)))"""
15,-66.99388215509636,-9.416378455387454,-57.5775036997089,"""lambda x: else_(patternCont_(x), else_(conform_(x, 4), invert_(get_(x, 0))))"""
15,-66.99388215509636,-9.416378455387454,-57.5775036997089,"""lambda x: else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 7))))"""
15,-66.99388215509636,-9.416378455387454,-57.5775036997089,"""lambda x: else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 0))))"""
15,-66.99388215509636,-9.416378455387454,-57.5775036997089,"""lambda x: else_(patternCont_(x), else_(conform_(x, 4), invert_(get_(x, 7))))"""
15,-66.99388215509634,-9.416378455387454,-57.57750369970889,"""lambda x: else_(conform_(x, 3), else_(patternCont_(x), invert_(get_(x, 0))))"""
15,-66.99388215509634,-9.416378455387454,-57.57750369970889,"""lambda x: else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))"""
15,-64.22129343285657,-6.643789733147672,-57.5775036997089,"""lambda x: else_(conform_(x, 4), invert_(get_(x, 7)))"""
15,-64.22129343285657,-6.643789733147672,-57.57750369970889,"""lambda x: else_(conform_(x, 3), invert_(get_(x, 0)))"""
15,-64.22129343285657,-6.643789733147672,-57.5775036997089,"""lambda x: else_(conform_(x, 4), '1')"""
15,-64.22129343285657,-6.643789733147672,-57.5775036997089,"""lambda x: else_(conform_(x, 4), invert_(get_(x, 0)))"""
16,-50.07480543831823,-15.521171687802438,-34.55363375051579,"""lambda x: else_(conform_(x, 3), else_(streak_(x, 6), else_(balance_(x, 4), invert_(get_(x, 0)))))"""
16,-50.07480543831823,-15.521171687802438,-34.55363375051579,"""lambda x: else_(conform_(x, 3), else_(streak_(x, 5), else_(balance_(x, 4), invert_(get_(x, 0)))))"""
16,-50.07480543831823,-15.521171687802438,-34.55363375051579,"""lambda x: else_(conform_(x, 3), else_(streak_(x, 6), else_(balance_(x, 4), '0')))"""
16,-50.07480543831823,-15.521171687802438,-34.55363375051579,"""lambda x: else_(conform_(x, 3), else_(streak_(x, 5), else_(balance_(x, 4), get_(x, 7))))"""
16,-50.07480543831823,-15.521171687802438,-34.55363375051579,"""lambda x: else_(streak_(x, 6), else_(conform_(x, 3), else_(balance_(x, 4), invert_(get_(x, 0)))))"""
16,-50.07480543831823,-15.521171687802438,-34.55363375051579,"""lambda x: else_(conform_(x, 3), else_(streak_(x, 6), else_(balance_(x, 4), get_(x, 7))))"""
16,-50.07480543831823,-15.521171687802438,-34.55363375051579,"""lambda x: else_(streak_(x, 5), else_(conform_(x, 3), else_(balance_(x, 4), get_(x, 7))))"""
16,-50.07480543831823,-15.521171687802438,-34.55363375051579,"""lambda x: else_(conform_(x, 3), else_(streak_(x, 5), else_(balance_(x, 4), '0')))"""
16,-50.07480543831823,-15.521171687802438,-34.55363375051579,"""lambda x: else_(streak_(x, 6), else_(conform_(x, 3), else_(balance_(x, 4), '0')))"""
16,-50.07480543831823,-15.521171687802438,-34.55363375051579,"""lambda x: else_(streak_(x, 6), else_(conform_(x, 3), else_(balance_(x, 4), get_(x, 7))))"""
17,-33.844371592426576,-10.802672816507345,-23.04169877591923,"""lambda x: else_(balance_(x, 1), else_(conform_(x, 4), invert_(get_(x, 7))))"""
17,-33.844371592426576,-10.802672816507345,-23.04169877591923,"""lambda x: else_(conform_(x, 3), else_(conform_(x, 4), invert_(get_(x, 7))))"""
17,-33.844371592426576,-10.802672816507345,-23.04169877591923,"""lambda x: else_(conform_(x, 1), else_(conform_(x, 4), invert_(get_(x, 7))))"""
17,-32.45807723130668,-9.416378455387454,-23.04169877591923,"""lambda x: else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 7))))"""
17,-32.45807723130668,-9.416378455387454,-23.04169877591923,"""lambda x: else_(patternCont_(x), else_(conform_(x, 4), '1'))"""
17,-32.45807723130668,-9.416378455387454,-23.04169877591923,"""lambda x: else_(patternCont_(x), else_(conform_(x, 4), invert_(get_(x, 7))))"""
17,-32.45807723130668,-9.416378455387454,-23.04169877591923,"""lambda x: else_(conform_(x, 4), else_(patternCont_(x), '1'))"""
17,-32.45807723130668,-9.416378455387454,-23.04169877591923,"""lambda x: else_(patternCont_(x), else_(conform_(x, 4), invert_(get_(x, 0))))"""
17,-32.45807723130668,-9.416378455387454,-23.04169877591923,"""lambda x: else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 0))))"""
17,-29.6854885090669,-6.643789733147672,-23.04169877591923,"""lambda x: else_(conform_(x, 4), invert_(get_(x, 7)))"""
18,-20.946142256710132,-9.416378455387454,-11.52976380132268,"""lambda x: else_(patternCont_(x), else_(balance_(x, 1), invert_(get_(x, 7))))"""
18,-20.946142256710132,-9.416378455387454,-11.529763801322677,"""lambda x: else_(patternCont_(x), else_(balance_(x, 3), invert_(get_(x, 7))))"""
18,-19.559847895590245,-8.030084094267563,-11.52976380132268,"""lambda x: else_(patternCont_(x), else_(patternCont_(x), invert_(get_(x, 7))))"""
18,-18.733169322405775,-7.203405521083095,-11.52976380132268,"""lambda x: else_(streak_(x, 0), invert_(get_(x, 7)))"""
18,-18.17355353447035,-6.643789733147672,-11.52976380132268,"""lambda x: else_(balance_(x, 2), invert_(get_(x, 7)))"""
18,-18.17355353447035,-6.643789733147672,-11.52976380132268,"""lambda x: else_(balance_(x, 1), invert_(get_(x, 7)))"""
18,-18.17355353447035,-6.643789733147672,-11.52976380132268,"""lambda x: else_(conform_(x, 1), invert_(get_(x, 7)))"""
18,-18.17355353447035,-6.643789733147672,-11.529763801322677,"""lambda x: else_(balance_(x, 3), invert_(get_(x, 7)))"""
18,-16.787259173350463,-5.2574953720277815,-11.52976380132268,"""lambda x: else_(patternCont_(x), invert_(get_(x, 7)))"""
18,-14.01467045111068,-2.4849066497880004,-11.52976380132268,"""lambda x: invert_(get_(x, 7))"""
19,-22.33243661783002,-10.802672816507345,-11.529763801322675,"""lambda x: else_(conform_(x, 4), else_(balance_(x, 3), '1'))"""
19,-22.33243661783002,-10.802672816507345,-11.529763801322675,"""lambda x: else_(conform_(x, 4), else_(balance_(x, 1), '1'))"""
19,-22.33243661783002,-10.802672816507345,-11.529763801322677,"""lambda x: else_(conform_(x, 4), else_(balance_(x, 1), invert_(get_(x, 0))))"""
19,-22.33243661783002,-10.802672816507345,-11.529763801322677,"""lambda x: else_(conform_(x, 4), else_(balance_(x, 3), invert_(get_(x, 0))))"""
19,-20.946142256710132,-9.416378455387454,-11.529763801322677,"""lambda x: else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 0))))"""
19,-20.946142256710132,-9.416378455387454,-11.529763801322677,"""lambda x: else_(patternCont_(x), else_(conform_(x, 4), invert_(get_(x, 0))))"""
19,-20.94614225671013,-9.416378455387454,-11.529763801322675,"""lambda x: else_(conform_(x, 4), else_(patternCont_(x), '1'))"""
