p_id,sequence,p_pred,generator,rule,posterior,m_pred,correct
2,00111111,1,stock,"else_(patternCont_(x), else_(balance_(x, 2), '1'))",0.3390978891534411,1,True
2,10101010,1,stock,"else_(patternCont_(x), else_(balance_(x, 2), '1'))",0.3390978891534411,1,True
2,11101010,1,stock,"else_(patternCont_(x), else_(balance_(x, 2), '1'))",0.3390978891534411,1,True
2,01000001,0,stock,"else_(patternCont_(x), else_(balance_(x, 2), '1'))",0.3390978891534411,1,False
2,01011111,1,stock,"else_(patternCont_(x), else_(balance_(x, 2), '1'))",0.3390978891534411,1,True
2,10001010,1,stock,"else_(patternCont_(x), else_(balance_(x, 2), '1'))",0.3390978891534411,1,True
2,00110101,1,stock,"else_(patternCont_(x), else_(balance_(x, 2), '1'))",0.3390978891534411,1,True
2,10000101,1,stock,"else_(patternCont_(x), else_(balance_(x, 2), '1'))",0.3390978891534411,1,True
2,01111111,0,stock,"else_(patternCont_(x), else_(balance_(x, 2), '1'))",0.3390978891534411,0,True
2,11111010,1,stock,"else_(patternCont_(x), else_(balance_(x, 2), '1'))",0.3390978891534411,1,True
2,00001101,1,stock,"else_(patternCont_(x), else_(balance_(x, 2), '1'))",0.3390978891534411,1,True
2,11000110,0,stock,"else_(patternCont_(x), else_(balance_(x, 2), '1'))",0.3390978891534411,1,False
2,01010000,1,stock,"else_(patternCont_(x), else_(balance_(x, 2), '1'))",0.3390978891534411,1,True
2,01010010,0,stock,"else_(patternCont_(x), else_(balance_(x, 2), '1'))",0.3390978891534411,1,False
3,10000001,1,bingo,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408844,0,False
3,10101010,1,bingo,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408844,1,True
3,11101010,0,bingo,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408844,1,False
3,11001101,0,bingo,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408844,0,True
3,11111010,1,bingo,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408844,1,True
3,10001010,1,bingo,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408844,1,True
3,10000000,0,bingo,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408844,0,True
3,11110010,1,bingo,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408844,1,True
3,00110101,1,bingo,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408844,0,False
3,10000101,0,bingo,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408844,0,True
3,11010010,0,bingo,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408844,1,False
3,10100111,0,bingo,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408844,0,True
3,01001011,0,bingo,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408844,0,True
3,01000000,0,bingo,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408844,0,True
3,11111101,1,bingo,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408844,1,True
3,01010000,0,bingo,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408844,0,True
3,10100000,0,bingo,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408844,0,True
3,00110110,1,bingo,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408844,1,True
4,11111101,1,analyst,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408866,1,True
4,01010100,1,analyst,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408866,1,True
4,01011110,1,analyst,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408866,1,True
4,11110010,1,analyst,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408866,1,True
4,00110101,0,analyst,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408866,0,True
4,11010010,0,analyst,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408866,1,False
4,10100000,0,analyst,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408866,0,True
4,00110110,1,analyst,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408866,1,True
4,11000110,0,analyst,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408866,1,False
4,00101111,0,analyst,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408866,0,True
4,10000001,1,analyst,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408866,0,False
4,11101010,1,analyst,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408866,1,True
4,11011001,1,analyst,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408866,0,False
4,11111010,1,analyst,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408866,1,True
4,01000000,0,analyst,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408866,0,True
4,01111111,1,analyst,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408866,1,True
4,11001101,0,analyst,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408866,0,True
4,01011000,1,analyst,"else_(conform_(x, 3), invert_(get_(x, 7)))",0.37368522407408866,1,True
5,01101010,1,stock,"else_(patternCont_(x), invert_(get_(x, 0)))",0.3909788915344121,1,True
5,01011000,1,stock,"else_(patternCont_(x), invert_(get_(x, 0)))",0.3909788915344121,1,True
5,01011110,1,stock,"else_(patternCont_(x), invert_(get_(x, 0)))",0.3909788915344121,1,True
5,01001011,0,stock,"else_(patternCont_(x), invert_(get_(x, 0)))",0.3909788915344121,0,True
5,11001101,1,stock,"else_(patternCont_(x), invert_(get_(x, 0)))",0.3909788915344121,0,False
5,10101111,0,stock,"else_(patternCont_(x), invert_(get_(x, 0)))",0.3909788915344121,0,True
5,00001101,0,stock,"else_(patternCont_(x), invert_(get_(x, 0)))",0.3909788915344121,1,False
5,00110110,1,stock,"else_(patternCont_(x), invert_(get_(x, 0)))",0.3909788915344121,1,True
5,11011001,1,stock,"else_(patternCont_(x), invert_(get_(x, 0)))",0.3909788915344121,0,False
5,10000001,0,stock,"else_(patternCont_(x), invert_(get_(x, 0)))",0.3909788915344121,0,True
5,10001010,0,stock,"else_(patternCont_(x), invert_(get_(x, 0)))",0.3909788915344121,0,True
5,11010010,1,stock,"else_(patternCont_(x), invert_(get_(x, 0)))",0.3909788915344121,1,True
5,11000110,1,stock,"else_(patternCont_(x), invert_(get_(x, 0)))",0.3909788915344121,0,False
5,10111111,0,stock,"else_(patternCont_(x), invert_(get_(x, 0)))",0.3909788915344121,0,True
5,01010101,0,stock,"else_(patternCont_(x), invert_(get_(x, 0)))",0.3909788915344121,0,True
5,01010010,1,stock,"else_(patternCont_(x), invert_(get_(x, 0)))",0.3909788915344121,1,True
5,10000000,0,stock,"else_(patternCont_(x), invert_(get_(x, 0)))",0.3909788915344121,0,True
5,01011111,1,stock,"else_(patternCont_(x), invert_(get_(x, 0)))",0.3909788915344121,1,True
6,11001101,1,bingo,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.6609021108465587,1,True
6,00111111,1,bingo,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.6609021108465587,1,True
6,01000101,0,bingo,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.6609021108465587,0,True
6,10100000,0,bingo,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.6609021108465587,0,True
6,01010010,1,bingo,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.6609021108465587,0,False
6,11011001,1,bingo,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.6609021108465587,1,True
6,11010010,0,bingo,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.6609021108465587,1,False
6,01011000,0,bingo,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.6609021108465587,0,True
6,10000000,0,bingo,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.6609021108465587,0,True
6,10001010,0,bingo,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.6609021108465587,0,True
6,01010000,0,bingo,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.6609021108465587,0,True
6,01110010,1,bingo,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.6609021108465587,1,True
6,00001101,0,bingo,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.6609021108465587,0,True
6,10000001,0,bingo,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.6609021108465587,0,True
6,01011110,1,bingo,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.6609021108465587,1,True
6,01001011,0,bingo,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.6609021108465587,0,True
6,10000101,0,bingo,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.6609021108465587,0,True
6,00110110,1,bingo,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.6609021108465587,1,True
7,00110110,1,analyst,"else_(conform_(x, 4), else_(streak_(x, 6), invert_(get_(x, 7))))",0.6020400446933277,1,True
7,01010101,0,analyst,"else_(conform_(x, 4), else_(streak_(x, 6), invert_(get_(x, 7))))",0.6020400446933277,0,True
7,11010010,1,analyst,"else_(conform_(x, 4), else_(streak_(x, 6), invert_(get_(x, 7))))",0.6020400446933277,1,True
7,10001010,0,analyst,"else_(conform_(x, 4), else_(streak_(x, 6), invert_(get_(x, 7))))",0.6020400446933277,0,True
7,11111010,1,analyst,"else_(conform_(x, 4), else_(streak_(x, 6), invert_(get_(x, 7))))",0.6020400446933277,1,True
7,00110101,0,analyst,"else_(conform_(x, 4), else_(streak_(x, 6), invert_(get_(x, 7))))",0.6020400446933277,0,True
7,11001101,0,analyst,"else_(conform_(x, 4), else_(streak_(x, 6), invert_(get_(x, 7))))",0.6020400446933277,1,False
7,00001101,0,analyst,"else_(conform_(x, 4), else_(streak_(x, 6), invert_(get_(x, 7))))",0.6020400446933277,0,True
7,00111111,1,analyst,"else_(conform_(x, 4), else_(streak_(x, 6), invert_(get_(x, 7))))",0.6020400446933277,1,True
7,01101010,1,analyst,"else_(conform_(x, 4), else_(streak_(x, 6), invert_(get_(x, 7))))",0.6020400446933277,1,True
7,10000000,0,analyst,"else_(conform_(x, 4), else_(streak_(x, 6), invert_(get_(x, 7))))",0.6020400446933277,0,True
7,01011110,1,analyst,"else_(conform_(x, 4), else_(streak_(x, 6), invert_(get_(x, 7))))",0.6020400446933277,1,True
7,01001011,1,analyst,"else_(conform_(x, 4), else_(streak_(x, 6), invert_(get_(x, 7))))",0.6020400446933277,1,True
7,01011111,1,analyst,"else_(conform_(x, 4), else_(streak_(x, 6), invert_(get_(x, 7))))",0.6020400446933277,1,True
7,00101111,1,analyst,"else_(conform_(x, 4), else_(streak_(x, 6), invert_(get_(x, 7))))",0.6020400446933277,1,True
7,10101010,1,analyst,"else_(conform_(x, 4), else_(streak_(x, 6), invert_(get_(x, 7))))",0.6020400446933277,1,True
7,01000001,0,analyst,"else_(conform_(x, 4), else_(streak_(x, 6), invert_(get_(x, 7))))",0.6020400446933277,0,True
7,10100111,0,analyst,"else_(conform_(x, 4), else_(streak_(x, 6), invert_(get_(x, 7))))",0.6020400446933277,1,False
8,00001101,1,stock,"else_(streak_(x, 2), else_(patternCont_(x), else_(balance_(x, 3), '1')))",0.28023582300021016,1,True
8,10001010,1,stock,"else_(streak_(x, 2), else_(patternCont_(x), else_(balance_(x, 3), '1')))",0.28023582300021016,1,True
8,01111111,1,stock,"else_(streak_(x, 2), else_(patternCont_(x), else_(balance_(x, 3), '1')))",0.28023582300021016,1,True
8,11111010,0,stock,"else_(streak_(x, 2), else_(patternCont_(x), else_(balance_(x, 3), '1')))",0.28023582300021016,0,True
8,11010010,0,stock,"else_(streak_(x, 2), else_(patternCont_(x), else_(balance_(x, 3), '1')))",0.28023582300021016,1,False
8,01010111,0,stock,"else_(streak_(x, 2), else_(patternCont_(x), else_(balance_(x, 3), '1')))",0.28023582300021016,1,False
8,00110101,1,stock,"else_(streak_(x, 2), else_(patternCont_(x), else_(balance_(x, 3), '1')))",0.28023582300021016,1,True
8,00111111,1,stock,"else_(streak_(x, 2), else_(patternCont_(x), else_(balance_(x, 3), '1')))",0.28023582300021016,1,True
8,11001101,1,stock,"else_(streak_(x, 2), else_(patternCont_(x), else_(balance_(x, 3), '1')))",0.28023582300021016,1,True
8,01010000,1,stock,"else_(streak_(x, 2), else_(patternCont_(x), else_(balance_(x, 3), '1')))",0.28023582300021016,1,True
8,01011111,0,stock,"else_(streak_(x, 2), else_(patternCont_(x), else_(balance_(x, 3), '1')))",0.28023582300021016,0,True
8,01011101,1,stock,"else_(streak_(x, 2), else_(patternCont_(x), else_(balance_(x, 3), '1')))",0.28023582300021016,1,True
8,10110100,1,stock,"else_(streak_(x, 2), else_(patternCont_(x), else_(balance_(x, 3), '1')))",0.28023582300021016,1,True
8,01000101,0,stock,"else_(streak_(x, 2), else_(patternCont_(x), else_(balance_(x, 3), '1')))",0.28023582300021016,1,False
8,01010010,1,stock,"else_(streak_(x, 2), else_(patternCont_(x), else_(balance_(x, 3), '1')))",0.28023582300021016,1,True
8,10000001,0,stock,"else_(streak_(x, 2), else_(patternCont_(x), else_(balance_(x, 3), '1')))",0.28023582300021016,1,False
8,01010101,0,stock,"else_(streak_(x, 2), else_(patternCont_(x), else_(balance_(x, 3), '1')))",0.28023582300021016,0,True
8,11110010,1,stock,"else_(streak_(x, 2), else_(patternCont_(x), else_(balance_(x, 3), '1')))",0.28023582300021016,1,True
9,10100110,1,bingo,"else_(balance_(x, 2), else_(conform_(x, 4), '1'))",0.1781957783068824,1,True
9,10000101,1,bingo,"else_(balance_(x, 2), else_(conform_(x, 4), '1'))",0.1781957783068824,0,False
9,01111111,0,bingo,"else_(balance_(x, 2), else_(conform_(x, 4), '1'))",0.1781957783068824,0,True
9,11111101,0,bingo,"else_(balance_(x, 2), else_(conform_(x, 4), '1'))",0.1781957783068824,0,True
9,01101010,1,bingo,"else_(balance_(x, 2), else_(conform_(x, 4), '1'))",0.1781957783068824,1,True
9,00101111,0,bingo,"else_(balance_(x, 2), else_(conform_(x, 4), '1'))",0.1781957783068824,1,False
9,01011110,0,bingo,"else_(balance_(x, 2), else_(conform_(x, 4), '1'))",0.1781957783068824,1,False
9,11101010,1,bingo,"else_(balance_(x, 2), else_(conform_(x, 4), '1'))",0.1781957783068824,1,True
9,11001101,0,bingo,"else_(balance_(x, 2), else_(conform_(x, 4), '1'))",0.1781957783068824,1,False
9,01001011,1,bingo,"else_(balance_(x, 2), else_(conform_(x, 4), '1'))",0.1781957783068824,1,True
9,01110010,1,bingo,"else_(balance_(x, 2), else_(conform_(x, 4), '1'))",0.1781957783068824,1,True
9,01000101,0,bingo,"else_(balance_(x, 2), else_(conform_(x, 4), '1'))",0.1781957783068824,0,True
9,11000000,0,bingo,"else_(balance_(x, 2), else_(conform_(x, 4), '1'))",0.1781957783068824,0,True
9,01011101,1,bingo,"else_(balance_(x, 2), else_(conform_(x, 4), '1'))",0.1781957783068824,1,True
9,01011111,1,bingo,"else_(balance_(x, 2), else_(conform_(x, 4), '1'))",0.1781957783068824,1,True
9,01011000,0,bingo,"else_(balance_(x, 2), else_(conform_(x, 4), '1'))",0.1781957783068824,0,True
9,11110010,1,bingo,"else_(balance_(x, 2), else_(conform_(x, 4), '1'))",0.1781957783068824,1,True
9,01010010,1,bingo,"else_(balance_(x, 2), else_(conform_(x, 4), '1'))",0.1781957783068824,0,False
10,10000001,0,analyst,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.33909788915344125,0,True
10,11110010,0,analyst,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.33909788915344125,0,True
10,00001101,1,analyst,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.33909788915344125,1,True
10,11011001,1,analyst,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.33909788915344125,0,False
10,11000110,0,analyst,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.33909788915344125,0,True
10,10100110,0,analyst,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.33909788915344125,0,True
10,01000101,0,analyst,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.33909788915344125,1,False
10,10101010,1,analyst,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.33909788915344125,1,True
10,01011101,1,analyst,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.33909788915344125,1,True
10,01000000,0,analyst,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.33909788915344125,0,True
10,01011000,1,analyst,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.33909788915344125,1,True
10,11111101,1,analyst,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.33909788915344125,1,True
10,10001010,0,analyst,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.33909788915344125,0,True
10,00101111,0,analyst,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.33909788915344125,1,False
10,11101010,1,analyst,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.33909788915344125,0,False
10,01010100,1,analyst,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.33909788915344125,1,True
10,01111111,1,analyst,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.33909788915344125,1,True
10,11011111,1,analyst,"else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0))))",0.33909788915344125,1,True
11,01010101,0,stock,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,True
11,10110100,1,stock,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True
11,01111111,1,stock,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True
11,11011001,0,stock,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,True
11,11101010,1,stock,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True
11,01011101,0,stock,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,True
11,10000001,0,stock,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,True
11,01010010,1,stock,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True
11,10101000,1,stock,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True
11,01000000,0,stock,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,True
11,10100110,0,stock,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,False
11,00001101,0,stock,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,True
11,11111010,1,stock,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True
11,10001010,1,stock,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True
11,01000001,1,stock,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,False
11,01010000,1,stock,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True
11,01011111,0,stock,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,True
11,11010010,1,stock,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True
12,11111101,1,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True
12,00111111,0,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,True
12,01110010,0,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,False
12,01010010,1,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True
12,10110100,1,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True
12,01010111,0,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,True
12,11011111,1,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True
12,01010101,0,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,True
12,10000001,0,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,True
12,01000101,0,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,True
12,11110010,1,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True
12,11010010,1,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True
12,10000000,0,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,True
12,01011101,0,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,True
12,01011110,1,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True
12,11101010,0,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,False
12,00101111,0,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,0,True
12,11000110,1,bingo,"else_(conform_(x, 2), invert_(get_(x, 7)))",0.6609021108465587,1,True
13,11101010,1,stock,"else_(conform_(x, 3), else_(patternCont_(x), '1'))",0.3390978891534411,1,True
13,01010000,0,stock,"else_(conform_(x, 3), else_(patternCont_(x), '1'))",0.3390978891534411,0,True
13,01010100,1,stock,"else_(conform_(x, 3), else_(patternCont_(x), '1'))",0.3390978891534411,1,True
13,11000110,0,stock,"else_(conform_(x, 3), else_(patternCont_(x), '1'))",0.3390978891534411,1,False
13,01010101,0,stock,"else_(conform_(x, 3), else_(patternCont_(x), '1'))",0.3390978891534411,0,True
13,11000000,1,stock,"else_(conform_(x, 3), else_(patternCont_(x), '1'))",0.3390978891534411,0,False
13,00110101,0,stock,"else_(conform_(x, 3), else_(patternCont_(x), '1'))",0.3390978891534411,1,False
13,10000101,1,stock,"else_(conform_(x, 3), else_(patternCont_(x), '1'))",0.3390978891534411,1,True
13,11011001,1,stock,"else_(conform_(x, 3), else_(patternCont_(x), '1'))",0.3390978891534411,1,True
13,01011000,0,stock,"else_(conform_(x, 3), else_(patternCont_(x), '1'))",0.3390978891534411,1,False
13,01000101,1,stock,"else_(conform_(x, 3), else_(patternCont_(x), '1'))",0.3390978891534411,1,True
13,01110010,1,stock,"else_(conform_(x, 3), else_(patternCont_(x), '1'))",0.3390978891534411,1,True
13,11111101,1,stock,"else_(conform_(x, 3), else_(patternCont_(x), '1'))",0.3390978891534411,1,True
13,10100110,1,stock,"else_(conform_(x, 3), else_(patternCont_(x), '1'))",0.3390978891534411,1,True
13,01111111,1,stock,"else_(conform_(x, 3), else_(patternCont_(x), '1'))",0.3390978891534411,1,True
13,00001101,1,stock,"else_(conform_(x, 3), else_(patternCont_(x), '1'))",0.3390978891534411,1,True
13,01011110,1,stock,"else_(conform_(x, 3), else_(patternCont_(x), '1'))",0.3390978891534411,1,True
13,10100000,0,stock,"else_(conform_(x, 3), else_(patternCont_(x), '1'))",0.3390978891534411,0,True
14,10000101,1,bingo,"else_(balance_(x, 4), invert_(get_(x, 0)))",0.8045105542327938,1,True
14,11110010,0,bingo,"else_(balance_(x, 4), invert_(get_(x, 0)))",0.8045105542327938,0,True
14,01001011,1,bingo,"else_(balance_(x, 4), invert_(get_(x, 0)))",0.8045105542327938,1,True
14,11011111,0,bingo,"else_(balance_(x, 4), invert_(get_(x, 0)))",0.8045105542327938,0,True
14,00001101,1,bingo,"else_(balance_(x, 4), invert_(get_(x, 0)))",0.8045105542327938,1,True
14,10100111,0,bingo,"else_(balance_(x, 4), invert_(get_(x, 0)))",0.8045105542327938,0,True
14,11111101,0,bingo,"else_(balance_(x, 4), invert_(get_(x, 0)))",0.8045105542327938,0,True
14,01010000,1,bingo,"else_(balance_(x, 4), invert_(get_(x, 0)))",0.8045105542327938,1,True
14,01101010,1,bingo,"else_(balance_(x, 4), invert_(get_(x, 0)))",0.8045105542327938,1,True
14,10000000,1,bingo,"else_(balance_(x, 4), invert_(get_(x, 0)))",0.8045105542327938,1,True
14,01010010,1,bingo,"else_(balance_(x, 4), invert_(get_(x, 0)))",0.8045105542327938,1,True
14,10000001,1,bingo,"else_(balance_(x, 4), invert_(get_(x, 0)))",0.8045105542327938,1,True
14,10111111,0,bingo,"else_(balance_(x, 4), invert_(get_(x, 0)))",0.8045105542327938,0,True
14,00110101,0,bingo,"else_(balance_(x, 4), invert_(get_(x, 0)))",0.8045105542327938,1,False
14,10100110,0,bingo,"else_(balance_(x, 4), invert_(get_(x, 0)))",0.8045105542327938,0,True
14,01011101,0,bingo,"else_(balance_(x, 4), invert_(get_(x, 0)))",0.8045105542327938,0,True
14,01000101,1,bingo,"else_(balance_(x, 4), invert_(get_(x, 0)))",0.8045105542327938,1,True
14,11000110,0,bingo,"else_(balance_(x, 4), invert_(get_(x, 0)))",0.8045105542327938,0,True
15,01000001,0,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.23007678068785345,0,True
15,11110010,1,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.23007678068785345,1,True
15,00111111,1,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.23007678068785345,1,True
15,10000000,0,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.23007678068785345,0,True
15,01110010,0,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.23007678068785345,1,False
15,01010100,1,analyst,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.23007678068785345,0,False
