p_id,sequence,p_pred,generator,rule,posterior,m_pred,correct
5,01010000,1,bingo,"else_(patternCont_(x), else_(balance_(x, 4), get_(x, 7)))",0.7837870468089655,1,True
5,01011101,0,bingo,"else_(patternCont_(x), else_(balance_(x, 4), get_(x, 7)))",0.7837870468089655,0,True
5,00001101,1,bingo,"else_(patternCont_(x), else_(balance_(x, 4), get_(x, 7)))",0.7837870468089655,1,True
5,11010010,1,bingo,"else_(patternCont_(x), else_(balance_(x, 4), get_(x, 7)))",0.7837870468089655,1,True
5,01000101,1,bingo,"else_(patternCont_(x), else_(balance_(x, 4), get_(x, 7)))",0.7837870468089655,1,True
5,11000110,0,bingo,"else_(patternCont_(x), else_(balance_(x, 4), get_(x, 7)))",0.7837870468089655,0,True
5,10100111,0,bingo,"else_(patternCont_(x), else_(balance_(x, 4), get_(x, 7)))",0.7837870468089655,0,True
5,11111101,0,bingo,"else_(patternCont_(x), else_(balance_(x, 4), get_(x, 7)))",0.7837870468089655,0,True
5,01000001,1,bingo,"else_(patternCont_(x), else_(balance_(x, 4), get_(x, 7)))",0.7837870468089655,1,True
5,10100110,0,bingo,"else_(patternCont_(x), else_(balance_(x, 4), get_(x, 7)))",0.7837870468089655,0,True
6,01010010,1,bingo,"else_(balance_(x, 4), get_(x, 7))",0.8162902390209006,1,True
6,10100111,0,bingo,"else_(balance_(x, 4), get_(x, 7))",0.8162902390209006,0,True
6,10000000,1,bingo,"else_(balance_(x, 4), get_(x, 7))",0.8162902390209006,1,True
6,10101011,0,bingo,"else_(balance_(x, 4), get_(x, 7))",0.8162902390209006,0,True
6,10001010,1,bingo,"else_(balance_(x, 4), get_(x, 7))",0.8162902390209006,1,True
6,11000110,0,bingo,"else_(balance_(x, 4), get_(x, 7))",0.8162902390209006,0,True
6,01101010,0,bingo,"else_(balance_(x, 4), get_(x, 7))",0.8162902390209006,0,True
6,11111010,0,bingo,"else_(balance_(x, 4), get_(x, 7))",0.8162902390209006,0,True
6,01000001,1,bingo,"else_(balance_(x, 4), get_(x, 7))",0.8162902390209006,1,True
6,01011101,0,bingo,"else_(balance_(x, 4), get_(x, 7))",0.8162902390209006,0,True
6,11101010,0,bingo,"else_(balance_(x, 4), get_(x, 7))",0.8162902390209006,0,True
6,10000001,1,bingo,"else_(balance_(x, 4), get_(x, 7))",0.8162902390209006,1,True
6,10100110,0,bingo,"else_(balance_(x, 4), get_(x, 7))",0.8162902390209006,0,True
6,01011111,0,bingo,"else_(balance_(x, 4), get_(x, 7))",0.8162902390209006,0,True
6,01110010,1,bingo,"else_(balance_(x, 4), get_(x, 7))",0.8162902390209006,0,False
6,10101111,0,bingo,"else_(balance_(x, 4), get_(x, 7))",0.8162902390209006,0,True
6,10111111,0,bingo,"else_(balance_(x, 4), get_(x, 7))",0.8162902390209006,0,True
6,10101010,0,bingo,"else_(balance_(x, 4), get_(x, 7))",0.8162902390209006,0,True
7,00110101,0,analyst,"else_(balance_(x, 3), invert_(get_(x, 7)))",0.6813352663597043,0,True
7,10100000,1,analyst,"else_(balance_(x, 3), invert_(get_(x, 7)))",0.6813352663597043,1,True
7,01010101,0,analyst,"else_(balance_(x, 3), invert_(get_(x, 7)))",0.6813352663597043,0,True
7,11001101,0,analyst,"else_(balance_(x, 3), invert_(get_(x, 7)))",0.6813352663597043,0,True
7,00001101,1,analyst,"else_(balance_(x, 3), invert_(get_(x, 7)))",0.6813352663597043,0,False
7,10111111,0,analyst,"else_(balance_(x, 3), invert_(get_(x, 7)))",0.6813352663597043,0,True
7,00110110,1,analyst,"else_(balance_(x, 3), invert_(get_(x, 7)))",0.6813352663597043,1,True
7,10000000,1,analyst,"else_(balance_(x, 3), invert_(get_(x, 7)))",0.6813352663597043,1,True
7,10100110,1,analyst,"else_(balance_(x, 3), invert_(get_(x, 7)))",0.6813352663597043,1,True
7,11111010,0,analyst,"else_(balance_(x, 3), invert_(get_(x, 7)))",0.6813352663597043,0,True
7,01011000,1,analyst,"else_(balance_(x, 3), invert_(get_(x, 7)))",0.6813352663597043,1,True
7,01010000,1,analyst,"else_(balance_(x, 3), invert_(get_(x, 7)))",0.6813352663597043,1,True
7,01011101,0,analyst,"else_(balance_(x, 3), invert_(get_(x, 7)))",0.6813352663597043,0,True
7,10000001,1,analyst,"else_(balance_(x, 3), invert_(get_(x, 7)))",0.6813352663597043,1,True
7,11101010,1,analyst,"else_(balance_(x, 3), invert_(get_(x, 7)))",0.6813352663597043,1,True
7,01010100,0,analyst,"else_(balance_(x, 3), invert_(get_(x, 7)))",0.6813352663597043,1,False
7,01101010,1,analyst,"else_(balance_(x, 3), invert_(get_(x, 7)))",0.6813352663597043,1,True
7,01010010,1,analyst,"else_(balance_(x, 3), invert_(get_(x, 7)))",0.6813352663597043,1,True
8,10000101,0,stock,"else_(patternCont_(x), else_(balance_(x, 3), '0'))",0.3789221288253762,0,True
8,10110100,1,stock,"else_(patternCont_(x), else_(balance_(x, 3), '0'))",0.3789221288253762,1,True
8,01000001,1,stock,"else_(patternCont_(x), else_(balance_(x, 3), '0'))",0.3789221288253762,1,True
8,11111010,1,stock,"else_(patternCont_(x), else_(balance_(x, 3), '0'))",0.3789221288253762,0,False
8,01010101,0,stock,"else_(patternCont_(x), else_(balance_(x, 3), '0'))",0.3789221288253762,0,True
8,01011000,1,stock,"else_(patternCont_(x), else_(balance_(x, 3), '0'))",0.3789221288253762,0,False
8,10111111,0,stock,"else_(patternCont_(x), else_(balance_(x, 3), '0'))",0.3789221288253762,0,True
8,00110110,0,stock,"else_(patternCont_(x), else_(balance_(x, 3), '0'))",0.3789221288253762,0,True
8,10100000,1,stock,"else_(patternCont_(x), else_(balance_(x, 3), '0'))",0.3789221288253762,1,True
8,10100110,0,stock,"else_(patternCont_(x), else_(balance_(x, 3), '0'))",0.3789221288253762,0,True
8,01110010,0,stock,"else_(patternCont_(x), else_(balance_(x, 3), '0'))",0.3789221288253762,0,True
8,01111111,0,stock,"else_(patternCont_(x), else_(balance_(x, 3), '0'))",0.3789221288253762,0,True
8,11011001,0,stock,"else_(patternCont_(x), else_(balance_(x, 3), '0'))",0.3789221288253762,0,True
8,11001101,0,stock,"else_(patternCont_(x), else_(balance_(x, 3), '0'))",0.3789221288253762,0,True
8,10101111,0,stock,"else_(patternCont_(x), else_(balance_(x, 3), '0'))",0.3789221288253762,0,True
8,10000001,0,stock,"else_(patternCont_(x), else_(balance_(x, 3), '0'))",0.3789221288253762,1,False
8,11110010,0,stock,"else_(patternCont_(x), else_(balance_(x, 3), '0'))",0.3789221288253762,0,True
8,11101010,1,stock,"else_(patternCont_(x), else_(balance_(x, 3), '0'))",0.3789221288253762,0,False
