p_id,posterior,prior,likelihood,rule
77,-41.19742348366345,-6.643789733147672,-34.55363375051578,"""lambda x: else_(conform_(x, 3), '1')"""
78,-65.18600770833903,-19.120438983226688,-46.06556872511234,"""lambda x: else_(balance_(x, 2), else_(conform_(x, 3), else_(balance_(x, 3), else_(balance_(x, 4), '0'))))"""
78,-65.18600770833903,-19.120438983226688,-46.06556872511234,"""lambda x: else_(balance_(x, 2), else_(conform_(x, 3), else_(conform_(x, 1), else_(balance_(x, 4), '0'))))"""
78,-65.18600770833903,-19.120438983226688,-46.06556872511234,"""lambda x: else_(balance_(x, 2), else_(conform_(x, 3), else_(balance_(x, 2), else_(balance_(x, 4), '0'))))"""
78,-64.22129343285657,-6.643789733147672,-57.57750369970889,"""lambda x: else_(balance_(x, 2), invert_(get_(x, 0)))"""
78,-64.22129343285657,-6.643789733147672,-57.5775036997089,"""lambda x: else_(balance_(x, 4), '0')"""
78,-63.79971334721914,-17.734144622106797,-46.06556872511234,"""lambda x: else_(balance_(x, 2), else_(conform_(x, 3), else_(patternCont_(x), else_(balance_(x, 4), '0'))))"""
78,-63.79971334721914,-17.734144622106797,-46.06556872511234,"""lambda x: else_(balance_(x, 2), else_(patternCont_(x), else_(conform_(x, 3), else_(balance_(x, 4), '0'))))"""
78,-63.79971334721914,-17.734144622106797,-46.06556872511234,"""lambda x: else_(patternCont_(x), else_(balance_(x, 2), else_(conform_(x, 3), else_(balance_(x, 4), '0'))))"""
78,-63.79971334721914,-17.734144622106797,-46.06556872511234,"""lambda x: else_(balance_(x, 2), else_(conform_(x, 3), else_(balance_(x, 4), else_(patternCont_(x), '0'))))"""
78,-61.02712462497936,-14.961555899867017,-46.06556872511234,"""lambda x: else_(balance_(x, 2), else_(conform_(x, 3), else_(balance_(x, 4), '0')))"""
79,-50.07480543831822,-15.521171687802438,-34.553633750515786,"""lambda x: else_(balance_(x, 4), else_(balance_(x, 1), else_(streak_(x, 6), get_(x, 0))))"""
79,-50.07480543831822,-15.521171687802438,-34.553633750515786,"""lambda x: else_(balance_(x, 3), else_(balance_(x, 4), else_(streak_(x, 6), get_(x, 0))))"""
79,-50.07480543831822,-15.521171687802438,-34.553633750515786,"""lambda x: else_(balance_(x, 4), else_(balance_(x, 3), else_(streak_(x, 6), get_(x, 0))))"""
79,-50.07480543831822,-15.521171687802438,-34.553633750515786,"""lambda x: else_(balance_(x, 4), else_(balance_(x, 4), else_(streak_(x, 6), get_(x, 0))))"""
79,-50.07480543831822,-15.521171687802438,-34.553633750515786,"""lambda x: else_(balance_(x, 4), else_(conform_(x, 3), else_(streak_(x, 6), get_(x, 0))))"""
79,-50.07480543831822,-15.521171687802438,-34.553633750515786,"""lambda x: else_(balance_(x, 4), else_(conform_(x, 2), else_(streak_(x, 6), get_(x, 0))))"""
79,-48.68851107719834,-14.134877326682547,-34.55363375051579,"""lambda x: else_(balance_(x, 4), else_(streak_(x, 6), else_(patternCont_(x), invert_(get_(x, 7)))))"""
79,-48.688511077198335,-14.134877326682547,-34.553633750515786,"""lambda x: else_(balance_(x, 4), else_(streak_(x, 6), else_(patternCont_(x), get_(x, 0))))"""
79,-45.91592235495856,-11.362288604442766,-34.55363375051579,"""lambda x: else_(balance_(x, 4), else_(streak_(x, 6), invert_(get_(x, 7))))"""
79,-45.91592235495855,-11.362288604442766,-34.553633750515786,"""lambda x: else_(balance_(x, 4), else_(streak_(x, 6), get_(x, 0)))"""
80,-45.35630656702313,-10.802672816507345,-34.553633750515786,"""lambda x: else_(balance_(x, 4), else_(conform_(x, 3), invert_(get_(x, 7))))"""
80,-45.35630656702313,-10.802672816507345,-34.553633750515786,"""lambda x: else_(balance_(x, 4), else_(conform_(x, 4), invert_(get_(x, 7))))"""
80,-45.35630656702313,-10.802672816507345,-34.553633750515786,"""lambda x: else_(balance_(x, 3), else_(balance_(x, 4), invert_(get_(x, 7))))"""
80,-45.35630656702313,-10.802672816507345,-34.553633750515786,"""lambda x: else_(balance_(x, 4), else_(balance_(x, 3), invert_(get_(x, 7))))"""
80,-45.35630656702313,-10.802672816507345,-34.553633750515786,"""lambda x: else_(balance_(x, 4), else_(balance_(x, 2), invert_(get_(x, 7))))"""
80,-45.35630656702313,-10.802672816507345,-34.553633750515786,"""lambda x: else_(balance_(x, 4), else_(balance_(x, 4), invert_(get_(x, 7))))"""
80,-45.35630656702313,-10.802672816507345,-34.553633750515786,"""lambda x: else_(balance_(x, 1), else_(balance_(x, 4), invert_(get_(x, 7))))"""
80,-43.97001220590324,-9.416378455387454,-34.553633750515786,"""lambda x: else_(patternCont_(x), else_(balance_(x, 4), invert_(get_(x, 7))))"""
80,-43.97001220590324,-9.416378455387454,-34.553633750515786,"""lambda x: else_(balance_(x, 4), else_(patternCont_(x), invert_(get_(x, 7))))"""
80,-41.19742348366346,-6.643789733147672,-34.553633750515786,"""lambda x: else_(balance_(x, 4), invert_(get_(x, 7)))"""
81,-10.820501643233465,-10.802672816507345,-0.017828826726120947,"""lambda x: else_(balance_(x, 2), else_(balance_(x, 4), invert_(get_(x, 7))))"""
81,-10.820501643233465,-10.802672816507345,-0.017828826726120947,"""lambda x: else_(balance_(x, 4), else_(balance_(x, 3), invert_(get_(x, 7))))"""
81,-10.820501643233465,-10.802672816507345,-0.017828826726120947,"""lambda x: else_(balance_(x, 4), else_(conform_(x, 3), invert_(get_(x, 7))))"""
81,-10.820501643233465,-10.802672816507345,-0.017828826726120947,"""lambda x: else_(balance_(x, 4), else_(balance_(x, 1), invert_(get_(x, 7))))"""
81,-10.820501643233465,-10.802672816507345,-0.017828826726120947,"""lambda x: else_(balance_(x, 4), else_(conform_(x, 1), invert_(get_(x, 7))))"""
81,-10.820501643233465,-10.802672816507345,-0.017828826726120947,"""lambda x: else_(balance_(x, 4), else_(balance_(x, 4), invert_(get_(x, 7))))"""
81,-10.820501643233465,-10.802672816507345,-0.017828826726120947,"""lambda x: else_(balance_(x, 3), else_(balance_(x, 4), invert_(get_(x, 7))))"""
81,-9.434207282113574,-9.416378455387454,-0.017828826726120947,"""lambda x: else_(balance_(x, 4), else_(patternCont_(x), invert_(get_(x, 7))))"""
81,-9.434207282113574,-9.416378455387454,-0.017828826726120947,"""lambda x: else_(patternCont_(x), else_(balance_(x, 4), invert_(get_(x, 7))))"""
81,-6.661618559873793,-6.643789733147672,-0.017828826726120947,"""lambda x: else_(balance_(x, 4), invert_(get_(x, 7)))"""
82,-22.332436617830027,-10.802672816507345,-11.52976380132268,"""lambda x: else_(balance_(x, 1), else_(conform_(x, 4), '0'))"""
82,-22.332436617830027,-10.802672816507345,-11.52976380132268,"""lambda x: else_(conform_(x, 2), else_(conform_(x, 4), '0'))"""
82,-22.332436617830027,-10.802672816507345,-11.52976380132268,"""lambda x: else_(conform_(x, 1), else_(conform_(x, 4), '0'))"""
82,-22.332436617830027,-10.802672816507345,-11.52976380132268,"""lambda x: else_(conform_(x, 4), else_(conform_(x, 3), '0'))"""
82,-22.332436617830027,-10.802672816507345,-11.52976380132268,"""lambda x: else_(conform_(x, 4), else_(conform_(x, 1), '0'))"""
82,-20.946142256710132,-9.416378455387454,-11.52976380132268,"""lambda x: else_(patternCont_(x), else_(conform_(x, 4), get_(x, 7)))"""
82,-20.946142256710132,-9.416378455387454,-11.52976380132268,"""lambda x: else_(conform_(x, 4), else_(patternCont_(x), '0'))"""
82,-20.946142256710132,-9.416378455387454,-11.52976380132268,"""lambda x: else_(conform_(x, 4), else_(patternCont_(x), get_(x, 7)))"""
82,-20.946142256710132,-9.416378455387454,-11.52976380132268,"""lambda x: else_(patternCont_(x), else_(conform_(x, 4), '0'))"""
82,-18.17355353447035,-6.643789733147672,-11.52976380132268,"""lambda x: else_(conform_(x, 4), '0')"""
83,-55.48194718049979,-9.416378455387454,-46.065568725112335,"""lambda x: else_(patternCont_(x), else_(balance_(x, 1), invert_(get_(x, 7))))"""
83,-54.0956528193799,-8.030084094267563,-46.065568725112335,"""lambda x: else_(patternCont_(x), else_(patternCont_(x), invert_(get_(x, 7))))"""
83,-53.26897424619543,-7.203405521083095,-46.065568725112335,"""lambda x: else_(streak_(x, 0), invert_(get_(x, 7)))"""
83,-53.26897424619543,-7.203405521083095,-46.065568725112335,"""lambda x: else_(streak_(x, 2), invert_(get_(x, 7)))"""
83,-53.26897424619543,-7.203405521083095,-46.065568725112335,"""lambda x: else_(streak_(x, 1), invert_(get_(x, 7)))"""
83,-52.709358458260006,-6.643789733147672,-46.065568725112335,"""lambda x: else_(conform_(x, 1), invert_(get_(x, 7)))"""
83,-52.709358458260006,-6.643789733147672,-46.065568725112335,"""lambda x: else_(balance_(x, 2), invert_(get_(x, 7)))"""
83,-52.709358458260006,-6.643789733147672,-46.065568725112335,"""lambda x: else_(balance_(x, 1), invert_(get_(x, 7)))"""
83,-51.32306409714012,-5.2574953720277815,-46.065568725112335,"""lambda x: else_(patternCont_(x), invert_(get_(x, 7)))"""
83,-48.55047537490034,-2.4849066497880004,-46.065568725112335,"""lambda x: invert_(get_(x, 7))"""
84,-57.00627724391768,-22.45264349340189,-34.55363375051579,"""lambda x: else_(streak_(x, 1), else_(balance_(x, 2), else_(conform_(x, 3), else_(balance_(x, 4), else_(patternCont_(x), invert_(get_(x, 7)))))))"""
84,-57.00627724391768,-22.45264349340189,-34.553633750515786,"""lambda x: else_(streak_(x, 1), else_(balance_(x, 2), else_(conform_(x, 3), else_(balance_(x, 4), else_(patternCont_(x), '0')))))"""
84,-57.00627724391768,-22.45264349340189,-34.55363375051579,"""lambda x: else_(streak_(x, 1), else_(balance_(x, 2), else_(conform_(x, 3), else_(patternCont_(x), else_(balance_(x, 4), invert_(get_(x, 7)))))))"""
84,-57.00627724391768,-22.45264349340189,-34.55363375051579,"""lambda x: else_(streak_(x, 1), else_(balance_(x, 2), else_(patternCont_(x), else_(conform_(x, 3), else_(balance_(x, 4), invert_(get_(x, 7)))))))"""
84,-57.00627724391768,-22.45264349340189,-34.55363375051579,"""lambda x: else_(streak_(x, 2), else_(balance_(x, 2), else_(conform_(x, 3), else_(balance_(x, 4), else_(patternCont_(x), invert_(get_(x, 7)))))))"""
84,-57.00627724391768,-22.45264349340189,-34.553633750515786,"""lambda x: else_(streak_(x, 2), else_(balance_(x, 2), else_(conform_(x, 3), else_(patternCont_(x), else_(balance_(x, 4), get_(x, 0))))))"""
84,-54.233688521677905,-19.68005477116211,-34.55363375051579,"""lambda x: else_(streak_(x, 1), else_(balance_(x, 2), else_(conform_(x, 3), else_(balance_(x, 4), invert_(get_(x, 7))))))"""
84,-54.233688521677905,-19.68005477116211,-34.55363375051579,"""lambda x: else_(streak_(x, 2), else_(balance_(x, 2), else_(conform_(x, 3), else_(balance_(x, 4), invert_(get_(x, 7))))))"""
84,-54.23368852167789,-19.68005477116211,-34.553633750515786,"""lambda x: else_(streak_(x, 1), else_(balance_(x, 2), else_(conform_(x, 3), else_(balance_(x, 4), get_(x, 0)))))"""
84,-54.23368852167789,-19.68005477116211,-34.553633750515786,"""lambda x: else_(streak_(x, 2), else_(balance_(x, 2), else_(conform_(x, 3), else_(balance_(x, 4), get_(x, 0)))))"""
85,-52.28777837262259,-17.734144622106797,-34.55363375051579,"""lambda x: else_(conform_(x, 2), else_(balance_(x, 3), else_(balance_(x, 1), else_(patternCont_(x), '1'))))"""
85,-50.9014840115027,-16.347850260986906,-34.55363375051579,"""lambda x: else_(patternCont_(x), else_(patternCont_(x), else_(conform_(x, 2), else_(balance_(x, 3), '1'))))"""
85,-50.9014840115027,-16.347850260986906,-34.55363375051579,"""lambda x: else_(conform_(x, 2), else_(patternCont_(x), else_(patternCont_(x), else_(balance_(x, 3), '1'))))"""
85,-50.9014840115027,-16.347850260986906,-34.55363375051579,"""lambda x: else_(patternCont_(x), else_(conform_(x, 2), else_(balance_(x, 3), else_(patternCont_(x), '1'))))"""
85,-50.9014840115027,-16.347850260986906,-34.55363375051579,"""lambda x: else_(patternCont_(x), else_(conform_(x, 2), else_(patternCont_(x), else_(balance_(x, 3), '1'))))"""
85,-50.9014840115027,-16.347850260986906,-34.55363375051579,"""lambda x: else_(conform_(x, 2), else_(balance_(x, 3), else_(patternCont_(x), else_(patternCont_(x), '1'))))"""
85,-50.9014840115027,-16.347850260986906,-34.55363375051579,"""lambda x: else_(conform_(x, 2), else_(patternCont_(x), else_(balance_(x, 3), else_(patternCont_(x), '1'))))"""
85,-48.12889528926292,-13.575261538747126,-34.55363375051579,"""lambda x: else_(conform_(x, 2), else_(balance_(x, 3), else_(patternCont_(x), '1')))"""
85,-48.12889528926292,-13.575261538747126,-34.55363375051579,"""lambda x: else_(patternCont_(x), else_(conform_(x, 2), else_(balance_(x, 3), '1')))"""
85,-48.12889528926292,-13.575261538747126,-34.55363375051579,"""lambda x: else_(conform_(x, 2), else_(patternCont_(x), else_(balance_(x, 3), '1')))"""
86,-33.844371592426576,-10.802672816507345,-23.041698775919233,"""lambda x: else_(balance_(x, 3), else_(conform_(x, 2), invert_(get_(x, 7))))"""
86,-33.844371592426576,-10.802672816507345,-23.041698775919233,"""lambda x: else_(balance_(x, 4), else_(conform_(x, 4), invert_(get_(x, 7))))"""
86,-33.844371592426576,-10.802672816507345,-23.041698775919233,"""lambda x: else_(balance_(x, 4), else_(conform_(x, 2), invert_(get_(x, 7))))"""
86,-33.844371592426576,-10.802672816507345,-23.041698775919233,"""lambda x: else_(balance_(x, 4), else_(balance_(x, 3), invert_(get_(x, 7))))"""
86,-32.45807723130669,-9.416378455387454,-23.041698775919233,"""lambda x: else_(balance_(x, 4), else_(patternCont_(x), invert_(get_(x, 7))))"""
86,-32.45807723130669,-9.416378455387454,-23.041698775919233,"""lambda x: else_(patternCont_(x), else_(balance_(x, 3), invert_(get_(x, 7))))"""
86,-32.45807723130669,-9.416378455387454,-23.041698775919233,"""lambda x: else_(balance_(x, 3), else_(patternCont_(x), invert_(get_(x, 7))))"""
86,-32.45807723130669,-9.416378455387454,-23.041698775919233,"""lambda x: else_(patternCont_(x), else_(balance_(x, 4), invert_(get_(x, 7))))"""
86,-29.685488509066907,-6.643789733147672,-23.041698775919233,"""lambda x: else_(balance_(x, 3), invert_(get_(x, 7)))"""
86,-29.685488509066907,-6.643789733147672,-23.041698775919233,"""lambda x: else_(balance_(x, 4), invert_(get_(x, 7)))"""
87,-48.550475374900344,-2.4849066497880004,-46.06556872511234,"""lambda x: invert_(get_(x, 7))"""
87,-48.128895289262914,-13.575261538747126,-34.553633750515786,"""lambda x: else_(patternCont_(x), else_(balance_(x, 2), else_(conform_(x, 3), invert_(get_(x, 0)))))"""
87,-48.128895289262914,-13.575261538747126,-34.553633750515786,"""lambda x: else_(balance_(x, 2), else_(conform_(x, 3), else_(patternCont_(x), invert_(get_(x, 0)))))"""
87,-48.128895289262914,-13.575261538747126,-34.553633750515786,"""lambda x: else_(patternCont_(x), else_(balance_(x, 2), else_(conform_(x, 3), '0')))"""
87,-48.128895289262914,-13.575261538747126,-34.553633750515786,"""lambda x: else_(balance_(x, 2), else_(patternCont_(x), else_(conform_(x, 3), invert_(get_(x, 0)))))"""
87,-48.128895289262914,-13.575261538747126,-34.553633750515786,"""lambda x: else_(balance_(x, 2), else_(conform_(x, 3), else_(patternCont_(x), '0')))"""
87,-48.128895289262914,-13.575261538747126,-34.553633750515786,"""lambda x: else_(balance_(x, 2), else_(patternCont_(x), else_(conform_(x, 3), '0')))"""
87,-48.12889528926291,-13.575261538747126,-34.55363375051578,"""lambda x: else_(balance_(x, 2), else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 0)))))"""
87,-48.12889528926291,-13.575261538747126,-34.55363375051578,"""lambda x: else_(patternCont_(x), else_(balance_(x, 2), else_(conform_(x, 4), invert_(get_(x, 0)))))"""
87,-48.12889528926291,-13.575261538747126,-34.55363375051578,"""lambda x: else_(balance_(x, 2), else_(patternCont_(x), else_(conform_(x, 4), invert_(get_(x, 0)))))"""
88,-45.35630656702313,-10.802672816507345,-34.553633750515786,"""lambda x: else_(conform_(x, 4), else_(balance_(x, 2), invert_(get_(x, 7))))"""
88,-45.35630656702313,-10.802672816507345,-34.553633750515786,"""lambda x: else_(conform_(x, 4), else_(balance_(x, 4), invert_(get_(x, 7))))"""
88,-45.35630656702313,-10.802672816507345,-34.553633750515786,"""lambda x: else_(conform_(x, 4), else_(conform_(x, 3), invert_(get_(x, 7))))"""
88,-45.35630656702313,-10.802672816507345,-34.553633750515786,"""lambda x: else_(conform_(x, 4), else_(balance_(x, 3), invert_(get_(x, 7))))"""
88,-43.970012205903245,-9.416378455387454,-34.55363375051579,"""lambda x: else_(conform_(x, 4), else_(patternCont_(x), get_(x, 0)))"""
88,-43.970012205903245,-9.416378455387454,-34.55363375051579,"""lambda x: else_(patternCont_(x), else_(conform_(x, 4), get_(x, 0)))"""
88,-43.97001220590324,-9.416378455387454,-34.553633750515786,"""lambda x: else_(conform_(x, 4), else_(patternCont_(x), invert_(get_(x, 7))))"""
88,-43.97001220590324,-9.416378455387454,-34.553633750515786,"""lambda x: else_(patternCont_(x), else_(conform_(x, 4), invert_(get_(x, 7))))"""
88,-41.197423483663464,-6.643789733147672,-34.55363375051579,"""lambda x: else_(conform_(x, 4), get_(x, 0))"""
88,-41.19742348366346,-6.643789733147672,-34.553633750515786,"""lambda x: else_(conform_(x, 4), invert_(get_(x, 7)))"""
89,-66.99388215509634,-9.416378455387454,-57.57750369970889,"""lambda x: else_(conform_(x, 3), else_(patternCont_(x), '1'))"""
89,-66.99388215509634,-9.416378455387454,-57.57750369970889,"""lambda x: else_(conform_(x, 1), else_(patternCont_(x), '1'))"""
89,-66.99388215509634,-9.416378455387454,-57.57750369970889,"""lambda x: else_(balance_(x, 2), else_(patternCont_(x), '1'))"""
89,-66.99388215509634,-9.416378455387454,-57.57750369970889,"""lambda x: else_(patternCont_(x), else_(conform_(x, 2), '1'))"""
89,-66.99388215509634,-9.416378455387454,-57.57750369970889,"""lambda x: else_(patternCont_(x), else_(balance_(x, 1), '1'))"""
89,-66.99388215509634,-9.416378455387454,-57.57750369970889,"""lambda x: else_(patternCont_(x), else_(conform_(x, 1), '1'))"""
89,-65.60758779397645,-8.030084094267563,-57.57750369970889,"""lambda x: else_(patternCont_(x), else_(patternCont_(x), '1'))"""
89,-64.780909220792,-7.203405521083095,-57.5775036997089,"""lambda x: else_(streak_(x, 6), get_(x, 0))"""
89,-64.780909220792,-7.203405521083095,-57.5775036997089,"""lambda x: else_(streak_(x, 5), get_(x, 0))"""
89,-62.834999071736675,-5.2574953720277815,-57.57750369970889,"""lambda x: else_(patternCont_(x), '1')"""
90,-59.64083026385946,-13.575261538747126,-46.065568725112335,"""lambda x: else_(conform_(x, 1), else_(patternCont_(x), else_(balance_(x, 2), invert_(get_(x, 0)))))"""
90,-59.64083026385946,-13.575261538747126,-46.065568725112335,"""lambda x: else_(patternCont_(x), else_(balance_(x, 2), else_(conform_(x, 1), invert_(get_(x, 0)))))"""
90,-59.64083026385946,-13.575261538747126,-46.065568725112335,"""lambda x: else_(patternCont_(x), else_(balance_(x, 2), else_(conform_(x, 2), invert_(get_(x, 0)))))"""
90,-59.64083026385946,-13.575261538747126,-46.065568725112335,"""lambda x: else_(patternCont_(x), else_(balance_(x, 1), else_(balance_(x, 2), invert_(get_(x, 0)))))"""
90,-59.64083026385946,-13.575261538747126,-46.065568725112335,"""lambda x: else_(patternCont_(x), else_(balance_(x, 2), else_(balance_(x, 1), invert_(get_(x, 0)))))"""
90,-58.25453590273957,-12.188967177627235,-46.065568725112335,"""lambda x: else_(balance_(x, 2), else_(patternCont_(x), else_(patternCont_(x), invert_(get_(x, 0)))))"""
90,-58.25453590273957,-12.188967177627235,-46.065568725112335,"""lambda x: else_(patternCont_(x), else_(patternCont_(x), else_(balance_(x, 2), invert_(get_(x, 0)))))"""
90,-58.25453590273957,-12.188967177627235,-46.065568725112335,"""lambda x: else_(patternCont_(x), else_(balance_(x, 2), else_(patternCont_(x), invert_(get_(x, 0)))))"""
90,-55.48194718049979,-9.416378455387454,-46.065568725112335,"""lambda x: else_(balance_(x, 2), else_(patternCont_(x), invert_(get_(x, 0))))"""
90,-55.48194718049979,-9.416378455387454,-46.065568725112335,"""lambda x: else_(patternCont_(x), else_(balance_(x, 2), invert_(get_(x, 0))))"""
91,-57.56589303185309,-23.01225928133731,-34.553633750515786,"""lambda x: else_(streak_(x, 2), else_(balance_(x, 3), else_(streak_(x, 4), else_(patternCont_(x), else_(balance_(x, 4), get_(x, 7))))))"""
91,-57.56589303185309,-23.01225928133731,-34.553633750515786,"""lambda x: else_(streak_(x, 2), else_(balance_(x, 3), else_(streak_(x, 5), else_(patternCont_(x), else_(balance_(x, 4), '0')))))"""
91,-57.56589303185309,-23.01225928133731,-34.553633750515786,"""lambda x: else_(streak_(x, 2), else_(balance_(x, 3), else_(streak_(x, 5), else_(patternCont_(x), else_(balance_(x, 4), get_(x, 7))))))"""
91,-57.56589303185309,-23.01225928133731,-34.553633750515786,"""lambda x: else_(streak_(x, 2), else_(balance_(x, 3), else_(streak_(x, 4), else_(balance_(x, 4), else_(patternCont_(x), get_(x, 7))))))"""
91,-57.56589303185309,-23.01225928133731,-34.553633750515786,"""lambda x: else_(streak_(x, 2), else_(balance_(x, 3), else_(streak_(x, 4), else_(balance_(x, 4), else_(patternCont_(x), '0')))))"""
91,-57.42785732955511,-11.362288604442766,-46.06556872511234,"""lambda x: else_(streak_(x, 4), else_(balance_(x, 4), get_(x, 0)))"""
91,-57.42785732955511,-11.362288604442766,-46.06556872511234,"""lambda x: else_(streak_(x, 5), else_(balance_(x, 4), get_(x, 0)))"""
91,-57.4278573295551,-11.362288604442766,-46.065568725112335,"""lambda x: else_(streak_(x, 2), else_(balance_(x, 4), get_(x, 0)))"""
91,-54.79330430961332,-20.23967055909753,-34.55363375051579,"""lambda x: else_(streak_(x, 2), else_(balance_(x, 3), else_(streak_(x, 4), else_(balance_(x, 4), get_(x, 0)))))"""
91,-54.79330430961332,-20.23967055909753,-34.55363375051579,"""lambda x: else_(streak_(x, 2), else_(balance_(x, 3), else_(streak_(x, 5), else_(balance_(x, 4), get_(x, 0)))))"""
92,-33.84437159242658,-10.802672816507345,-23.041698775919237,"""lambda x: else_(conform_(x, 4), else_(conform_(x, 4), get_(x, 0)))"""
92,-33.84437159242658,-10.802672816507345,-23.041698775919237,"""lambda x: else_(conform_(x, 4), else_(conform_(x, 3), get_(x, 0)))"""
92,-33.84437159242658,-10.802672816507345,-23.041698775919237,"""lambda x: else_(conform_(x, 4), else_(balance_(x, 4), get_(x, 0)))"""
92,-33.84437159242658,-10.802672816507345,-23.041698775919237,"""lambda x: else_(conform_(x, 4), else_(conform_(x, 2), get_(x, 0)))"""
92,-32.45807723130669,-9.416378455387454,-23.041698775919237,"""lambda x: else_(conform_(x, 4), else_(patternCont_(x), get_(x, 0)))"""
92,-32.45807723130669,-9.416378455387454,-23.041698775919237,"""lambda x: else_(patternCont_(x), else_(conform_(x, 4), get_(x, 0)))"""
92,-32.45807723130669,-9.416378455387454,-23.041698775919237,"""lambda x: else_(patternCont_(x), else_(conform_(x, 3), get_(x, 0)))"""
92,-32.45807723130669,-9.416378455387454,-23.041698775919237,"""lambda x: else_(conform_(x, 3), else_(patternCont_(x), get_(x, 0)))"""
92,-29.685488509066907,-6.643789733147672,-23.041698775919237,"""lambda x: else_(conform_(x, 4), get_(x, 0))"""
92,-29.685488509066907,-6.643789733147672,-23.041698775919237,"""lambda x: else_(conform_(x, 3), get_(x, 0))"""
93,-45.35630656702313,-10.802672816507345,-34.553633750515786,"""lambda x: else_(conform_(x, 2), else_(conform_(x, 4), invert_(get_(x, 0))))"""
93,-45.35630656702313,-10.802672816507345,-34.553633750515786,"""lambda x: else_(conform_(x, 1), else_(conform_(x, 4), invert_(get_(x, 0))))"""
93,-45.35630656702313,-10.802672816507345,-34.553633750515786,"""lambda x: else_(conform_(x, 4), else_(conform_(x, 3), invert_(get_(x, 0))))"""
93,-45.35630656702313,-10.802672816507345,-34.553633750515786,"""lambda x: else_(conform_(x, 4), else_(conform_(x, 2), invert_(get_(x, 0))))"""
93,-45.35630656702313,-10.802672816507345,-34.553633750515786,"""lambda x: else_(conform_(x, 4), else_(conform_(x, 4), invert_(get_(x, 0))))"""
93,-45.35630656702313,-10.802672816507345,-34.553633750515786,"""lambda x: else_(conform_(x, 3), else_(conform_(x, 4), invert_(get_(x, 0))))"""
93,-45.35630656702313,-10.802672816507345,-34.553633750515786,"""lambda x: else_(conform_(x, 4), else_(balance_(x, 1), invert_(get_(x, 0))))"""
93,-45.35630656702313,-10.802672816507345,-34.553633750515786,"""lambda x: else_(conform_(x, 4), else_(balance_(x, 2), invert_(get_(x, 0))))"""
93,-45.35630656702313,-10.802672816507345,-34.553633750515786,"""lambda x: else_(conform_(x, 4), else_(balance_(x, 3), invert_(get_(x, 0))))"""
93,-41.19742348366346,-6.643789733147672,-34.553633750515786,"""lambda x: else_(conform_(x, 4), invert_(get_(x, 0)))"""
94,-10.820501643233465,-10.802672816507345,-0.017828826726120947,"""lambda x: else_(conform_(x, 4), else_(conform_(x, 3), '1'))"""
94,-10.820501643233465,-10.802672816507345,-0.017828826726120947,"""lambda x: else_(conform_(x, 4), else_(conform_(x, 1), '1'))"""
94,-10.820501643233465,-10.802672816507345,-0.017828826726120947,"""lambda x: else_(conform_(x, 2), else_(conform_(x, 4), '1'))"""
94,-10.820501643233465,-10.802672816507345,-0.017828826726120947,"""lambda x: else_(conform_(x, 4), else_(balance_(x, 2), '1'))"""
94,-10.820501643233465,-10.802672816507345,-0.017828826726120947,"""lambda x: else_(conform_(x, 4), else_(balance_(x, 3), '1'))"""
94,-10.820501643233465,-10.802672816507345,-0.017828826726120947,"""lambda x: else_(conform_(x, 4), else_(balance_(x, 4), '1'))"""
94,-10.820501643233465,-10.802672816507345,-0.017828826726120947,"""lambda x: else_(conform_(x, 4), else_(balance_(x, 1), '1'))"""
94,-10.820501643233465,-10.802672816507345,-0.017828826726120947,"""lambda x: else_(conform_(x, 4), else_(conform_(x, 2), '1'))"""
94,-10.820501643233465,-10.802672816507345,-0.017828826726120947,"""lambda x: else_(balance_(x, 1), else_(conform_(x, 4), '1'))"""
94,-6.661618559873793,-6.643789733147672,-0.017828826726120947,"""lambda x: else_(conform_(x, 4), '1')"""
95,-33.84437159242658,-10.802672816507345,-23.041698775919237,"""lambda x: else_(balance_(x, 4), else_(conform_(x, 4), get_(x, 0)))"""
95,-33.84437159242658,-10.802672816507345,-23.041698775919237,"""lambda x: else_(balance_(x, 4), else_(balance_(x, 4), get_(x, 0)))"""
95,-33.84437159242658,-10.802672816507345,-23.041698775919237,"""lambda x: else_(balance_(x, 4), else_(balance_(x, 1), get_(x, 0)))"""
95,-32.45807723130669,-9.416378455387454,-23.041698775919237,"""lambda x: else_(balance_(x, 4), else_(patternCont_(x), get_(x, 7)))"""
95,-32.45807723130669,-9.416378455387454,-23.041698775919237,"""lambda x: else_(patternCont_(x), else_(balance_(x, 4), get_(x, 7)))"""
95,-32.45807723130669,-9.416378455387454,-23.041698775919237,"""lambda x: else_(balance_(x, 4), else_(patternCont_(x), '0'))"""
95,-32.45807723130669,-9.416378455387454,-23.041698775919237,"""lambda x: else_(patternCont_(x), else_(balance_(x, 4), get_(x, 0)))"""
95,-32.45807723130669,-9.416378455387454,-23.041698775919237,"""lambda x: else_(balance_(x, 4), else_(patternCont_(x), get_(x, 0)))"""
95,-32.45807723130669,-9.416378455387454,-23.041698775919237,"""lambda x: else_(patternCont_(x), else_(balance_(x, 4), '0'))"""
95,-29.685488509066907,-6.643789733147672,-23.041698775919237,"""lambda x: else_(balance_(x, 4), get_(x, 0))"""
